file,voice_id,language,language_code,gender,type,duration_seconds,sample_rate
voices/english/male/english_male_open_swara_605.wav,english_male_open_swara_605,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_606.wav,english_male_open_swara_606,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_607.wav,english_male_open_swara_607,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_608.wav,english_male_open_swara_608,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_609.wav,english_male_open_swara_609,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_610.wav,english_male_open_swara_610,english,en,male,native,3.78,24000
voices/english/male/english_male_open_swara_611.wav,english_male_open_swara_611,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_612.wav,english_male_open_swara_612,english,en,male,native,3.94,24000
voices/english/male/english_male_open_swara_613.wav,english_male_open_swara_613,english,en,male,native,3.98,24000
voices/english/male/english_male_open_swara_614.wav,english_male_open_swara_614,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_615.wav,english_male_open_swara_615,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_616.wav,english_male_open_swara_616,english,en,male,native,5.84,24000
voices/english/male/english_male_open_swara_617.wav,english_male_open_swara_617,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_618.wav,english_male_open_swara_618,english,en,male,native,3.72,24000
voices/english/male/english_male_open_swara_619.wav,english_male_open_swara_619,english,en,male,native,3.96,24000
voices/english/male/english_male_open_swara_620.wav,english_male_open_swara_620,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_621.wav,english_male_open_swara_621,english,en,male,native,3.82,24000
voices/english/male/english_male_open_swara_622.wav,english_male_open_swara_622,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_623.wav,english_male_open_swara_623,english,en,male,native,3.76,24000
voices/english/male/english_male_open_swara_624.wav,english_male_open_swara_624,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_625.wav,english_male_open_swara_625,english,en,male,native,3.86,24000
voices/english/male/english_male_open_swara_626.wav,english_male_open_swara_626,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_627.wav,english_male_open_swara_627,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_628.wav,english_male_open_swara_628,english,en,male,native,4.24,24000
voices/english/male/english_male_open_swara_629.wav,english_male_open_swara_629,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_630.wav,english_male_open_swara_630,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_631.wav,english_male_open_swara_631,english,en,male,native,4.8,24000
voices/english/male/english_male_open_swara_632.wav,english_male_open_swara_632,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_633.wav,english_male_open_swara_633,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_634.wav,english_male_open_swara_634,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_635.wav,english_male_open_swara_635,english,en,male,native,3.44,24000
voices/english/male/english_male_open_swara_636.wav,english_male_open_swara_636,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_637.wav,english_male_open_swara_637,english,en,male,native,3.62,24000
voices/english/male/english_male_open_swara_638.wav,english_male_open_swara_638,english,en,male,native,3.9,24000
voices/english/male/english_male_open_swara_639.wav,english_male_open_swara_639,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_640.wav,english_male_open_swara_640,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_641.wav,english_male_open_swara_641,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_642.wav,english_male_open_swara_642,english,en,male,native,3.32,24000
voices/english/male/english_male_open_swara_643.wav,english_male_open_swara_643,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_644.wav,english_male_open_swara_644,english,en,male,native,4.18,24000
voices/english/male/english_male_open_swara_645.wav,english_male_open_swara_645,english,en,male,native,4.3,24000
voices/english/male/english_male_open_swara_646.wav,english_male_open_swara_646,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_647.wav,english_male_open_swara_647,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_648.wav,english_male_open_swara_648,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_649.wav,english_male_open_swara_649,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_650.wav,english_male_open_swara_650,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_651.wav,english_male_open_swara_651,english,en,male,native,4.56,24000
voices/english/male/english_male_open_swara_652.wav,english_male_open_swara_652,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_653.wav,english_male_open_swara_653,english,en,male,native,4.76,24000
voices/english/male/english_male_open_swara_654.wav,english_male_open_swara_654,english,en,male,native,3.5,24000
voices/english/male/english_male_open_swara_655.wav,english_male_open_swara_655,english,en,male,native,4.24,24000
voices/english/male/english_male_open_swara_656.wav,english_male_open_swara_656,english,en,male,native,4.88,24000
voices/english/male/english_male_open_swara_657.wav,english_male_open_swara_657,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_658.wav,english_male_open_swara_658,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_659.wav,english_male_open_swara_659,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_660.wav,english_male_open_swara_660,english,en,male,native,5.08,24000
voices/english/male/english_male_open_swara_661.wav,english_male_open_swara_661,english,en,male,native,3.74,24000
voices/english/male/english_male_open_swara_662.wav,english_male_open_swara_662,english,en,male,native,4.42,24000
voices/english/male/english_male_open_swara_663.wav,english_male_open_swara_663,english,en,male,native,4.36,24000
voices/english/male/english_male_open_swara_664.wav,english_male_open_swara_664,english,en,male,native,4.88,24000
voices/english/male/english_male_open_swara_665.wav,english_male_open_swara_665,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_666.wav,english_male_open_swara_666,english,en,male,native,3.94,24000
voices/english/male/english_male_open_swara_667.wav,english_male_open_swara_667,english,en,male,native,3.44,24000
voices/english/male/english_male_open_swara_668.wav,english_male_open_swara_668,english,en,male,native,4.72,24000
voices/english/male/english_male_open_swara_669.wav,english_male_open_swara_669,english,en,male,native,5.68,24000
voices/english/male/english_male_open_swara_670.wav,english_male_open_swara_670,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_671.wav,english_male_open_swara_671,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_672.wav,english_male_open_swara_672,english,en,male,native,4.34,24000
voices/english/male/english_male_open_swara_673.wav,english_male_open_swara_673,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_674.wav,english_male_open_swara_674,english,en,male,native,4.36,24000
voices/english/male/english_male_open_swara_675.wav,english_male_open_swara_675,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_676.wav,english_male_open_swara_676,english,en,male,native,3.98,24000
voices/english/male/english_male_open_swara_677.wav,english_male_open_swara_677,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_678.wav,english_male_open_swara_678,english,en,male,native,3.74,24000
voices/english/male/english_male_open_swara_679.wav,english_male_open_swara_679,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_680.wav,english_male_open_swara_680,english,en,male,native,3.9,24000
voices/english/male/english_male_open_swara_681.wav,english_male_open_swara_681,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_682.wav,english_male_open_swara_682,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_683.wav,english_male_open_swara_683,english,en,male,native,3.82,24000
voices/english/male/english_male_open_swara_684.wav,english_male_open_swara_684,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_685.wav,english_male_open_swara_685,english,en,male,native,4.66,24000
voices/english/male/english_male_open_swara_686.wav,english_male_open_swara_686,english,en,male,native,3.62,24000
voices/english/male/english_male_open_swara_687.wav,english_male_open_swara_687,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_688.wav,english_male_open_swara_688,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_689.wav,english_male_open_swara_689,english,en,male,native,3.48,24000
voices/english/male/english_male_open_swara_690.wav,english_male_open_swara_690,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_691.wav,english_male_open_swara_691,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_692.wav,english_male_open_swara_692,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_693.wav,english_male_open_swara_693,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_694.wav,english_male_open_swara_694,english,en,male,native,4.54,24000
voices/english/male/english_male_open_swara_695.wav,english_male_open_swara_695,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_696.wav,english_male_open_swara_696,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_697.wav,english_male_open_swara_697,english,en,male,native,3.74,24000
voices/english/male/english_male_open_swara_698.wav,english_male_open_swara_698,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_699.wav,english_male_open_swara_699,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_700.wav,english_male_open_swara_700,english,en,male,native,3.98,24000
voices/english/male/english_male_open_swara_701.wav,english_male_open_swara_701,english,en,male,native,5.2,24000
voices/english/male/english_male_open_swara_702.wav,english_male_open_swara_702,english,en,male,native,5.16,24000
voices/english/male/english_male_open_swara_703.wav,english_male_open_swara_703,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_704.wav,english_male_open_swara_704,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_705.wav,english_male_open_swara_705,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_706.wav,english_male_open_swara_706,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_707.wav,english_male_open_swara_707,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_708.wav,english_male_open_swara_708,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_709.wav,english_male_open_swara_709,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_710.wav,english_male_open_swara_710,english,en,male,native,4.14,24000
voices/english/male/english_male_open_swara_711.wav,english_male_open_swara_711,english,en,male,native,4.34,24000
voices/english/male/english_male_open_swara_712.wav,english_male_open_swara_712,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_713.wav,english_male_open_swara_713,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_714.wav,english_male_open_swara_714,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_715.wav,english_male_open_swara_715,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_716.wav,english_male_open_swara_716,english,en,male,native,3.12,24000
voices/english/male/english_male_open_swara_717.wav,english_male_open_swara_717,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_718.wav,english_male_open_swara_718,english,en,male,native,4.76,24000
voices/english/male/english_male_open_swara_719.wav,english_male_open_swara_719,english,en,male,native,4.22,24000
voices/english/male/english_male_open_swara_720.wav,english_male_open_swara_720,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_721.wav,english_male_open_swara_721,english,en,male,native,3.7,24000
voices/english/male/english_male_open_swara_722.wav,english_male_open_swara_722,english,en,male,native,5.12,24000
voices/english/male/english_male_open_swara_723.wav,english_male_open_swara_723,english,en,male,native,4.76,24000
voices/english/male/english_male_open_swara_724.wav,english_male_open_swara_724,english,en,male,native,3.7,24000
voices/english/male/english_male_open_swara_725.wav,english_male_open_swara_725,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_726.wav,english_male_open_swara_726,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_727.wav,english_male_open_swara_727,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_728.wav,english_male_open_swara_728,english,en,male,native,3.7,24000
voices/english/male/english_male_open_swara_729.wav,english_male_open_swara_729,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_730.wav,english_male_open_swara_730,english,en,male,native,6.48,24000
voices/english/male/english_male_open_swara_731.wav,english_male_open_swara_731,english,en,male,native,4.26,24000
voices/english/male/english_male_open_swara_732.wav,english_male_open_swara_732,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_733.wav,english_male_open_swara_733,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_734.wav,english_male_open_swara_734,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_735.wav,english_male_open_swara_735,english,en,male,native,4.1,24000
voices/english/male/english_male_open_swara_736.wav,english_male_open_swara_736,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_737.wav,english_male_open_swara_737,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_738.wav,english_male_open_swara_738,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_739.wav,english_male_open_swara_739,english,en,male,native,3.58,24000
voices/english/male/english_male_open_swara_740.wav,english_male_open_swara_740,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_741.wav,english_male_open_swara_741,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_742.wav,english_male_open_swara_742,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_743.wav,english_male_open_swara_743,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_744.wav,english_male_open_swara_744,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_745.wav,english_male_open_swara_745,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_746.wav,english_male_open_swara_746,english,en,male,native,3.5,24000
voices/english/male/english_male_open_swara_747.wav,english_male_open_swara_747,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_748.wav,english_male_open_swara_748,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_749.wav,english_male_open_swara_749,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_750.wav,english_male_open_swara_750,english,en,male,native,3.76,24000
voices/english/male/english_male_open_swara_751.wav,english_male_open_swara_751,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_752.wav,english_male_open_swara_752,english,en,male,native,4.3,24000
voices/english/male/english_male_open_swara_753.wav,english_male_open_swara_753,english,en,male,native,4.36,24000
voices/english/male/english_male_open_swara_754.wav,english_male_open_swara_754,english,en,male,native,3.72,24000
voices/english/male/english_male_open_swara_755.wav,english_male_open_swara_755,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_756.wav,english_male_open_swara_756,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_757.wav,english_male_open_swara_757,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_758.wav,english_male_open_swara_758,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_759.wav,english_male_open_swara_759,english,en,male,native,3.64,24000
voices/english/male/english_male_open_swara_760.wav,english_male_open_swara_760,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_761.wav,english_male_open_swara_761,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_762.wav,english_male_open_swara_762,english,en,male,native,3.64,24000
voices/english/male/english_male_open_swara_763.wav,english_male_open_swara_763,english,en,male,native,3.72,24000
voices/english/male/english_male_open_swara_764.wav,english_male_open_swara_764,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_765.wav,english_male_open_swara_765,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_766.wav,english_male_open_swara_766,english,en,male,native,3.76,24000
voices/english/male/english_male_open_swara_767.wav,english_male_open_swara_767,english,en,male,native,4.26,24000
voices/english/male/english_male_open_swara_768.wav,english_male_open_swara_768,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_769.wav,english_male_open_swara_769,english,en,male,native,3.9,24000
voices/english/male/english_male_open_swara_770.wav,english_male_open_swara_770,english,en,male,native,3.86,24000
voices/english/male/english_male_open_swara_771.wav,english_male_open_swara_771,english,en,male,native,4.56,24000
voices/english/male/english_male_open_swara_772.wav,english_male_open_swara_772,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_773.wav,english_male_open_swara_773,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_774.wav,english_male_open_swara_774,english,en,male,native,4.96,24000
voices/english/male/english_male_open_swara_775.wav,english_male_open_swara_775,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_776.wav,english_male_open_swara_776,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_777.wav,english_male_open_swara_777,english,en,male,native,3.72,24000
voices/english/male/english_male_open_swara_778.wav,english_male_open_swara_778,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_779.wav,english_male_open_swara_779,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_780.wav,english_male_open_swara_780,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_781.wav,english_male_open_swara_781,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_782.wav,english_male_open_swara_782,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_783.wav,english_male_open_swara_783,english,en,male,native,4.32,24000
voices/english/male/english_male_open_swara_784.wav,english_male_open_swara_784,english,en,male,native,4.72,24000
voices/english/male/english_male_open_swara_785.wav,english_male_open_swara_785,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_786.wav,english_male_open_swara_786,english,en,male,native,3.76,24000
voices/english/male/english_male_open_swara_787.wav,english_male_open_swara_787,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_788.wav,english_male_open_swara_788,english,en,male,native,3.64,24000
voices/english/male/english_male_open_swara_789.wav,english_male_open_swara_789,english,en,male,native,3.56,24000
voices/english/male/english_male_open_swara_790.wav,english_male_open_swara_790,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_791.wav,english_male_open_swara_791,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_792.wav,english_male_open_swara_792,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_793.wav,english_male_open_swara_793,english,en,male,native,4.92,24000
voices/english/male/english_male_open_swara_794.wav,english_male_open_swara_794,english,en,male,native,3.72,24000
voices/english/male/english_male_open_swara_795.wav,english_male_open_swara_795,english,en,male,native,4.02,24000
voices/english/male/english_male_open_swara_796.wav,english_male_open_swara_796,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_797.wav,english_male_open_swara_797,english,en,male,native,3.8,24000
voices/english/male/english_male_open_swara_798.wav,english_male_open_swara_798,english,en,male,native,4.34,24000
voices/english/male/english_male_open_swara_799.wav,english_male_open_swara_799,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_800.wav,english_male_open_swara_800,english,en,male,native,4.1,24000
voices/english/male/english_male_open_swara_801.wav,english_male_open_swara_801,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_802.wav,english_male_open_swara_802,english,en,male,native,3.52,24000
voices/english/male/english_male_open_swara_803.wav,english_male_open_swara_803,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_804.wav,english_male_open_swara_804,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_805.wav,english_male_open_swara_805,english,en,male,native,4.36,24000
voices/english/male/english_male_open_swara_806.wav,english_male_open_swara_806,english,en,male,native,5.0,24000
voices/english/male/english_male_open_swara_807.wav,english_male_open_swara_807,english,en,male,native,3.9,24000
voices/english/male/english_male_open_swara_808.wav,english_male_open_swara_808,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_809.wav,english_male_open_swara_809,english,en,male,native,4.24,24000
voices/english/male/english_male_open_swara_810.wav,english_male_open_swara_810,english,en,male,native,4.36,24000
voices/english/male/english_male_open_swara_811.wav,english_male_open_swara_811,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_812.wav,english_male_open_swara_812,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_813.wav,english_male_open_swara_813,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_814.wav,english_male_open_swara_814,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_815.wav,english_male_open_swara_815,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_816.wav,english_male_open_swara_816,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_817.wav,english_male_open_swara_817,english,en,male,native,4.38,24000
voices/english/male/english_male_open_swara_818.wav,english_male_open_swara_818,english,en,male,native,5.12,24000
voices/english/male/english_male_open_swara_819.wav,english_male_open_swara_819,english,en,male,native,4.86,24000
voices/english/male/english_male_open_swara_820.wav,english_male_open_swara_820,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_821.wav,english_male_open_swara_821,english,en,male,native,4.92,24000
voices/english/male/english_male_open_swara_822.wav,english_male_open_swara_822,english,en,male,native,3.8,24000
voices/english/male/english_male_open_swara_823.wav,english_male_open_swara_823,english,en,male,native,3.76,24000
voices/english/male/english_male_open_swara_824.wav,english_male_open_swara_824,english,en,male,native,3.96,24000
voices/english/male/english_male_open_swara_825.wav,english_male_open_swara_825,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_826.wav,english_male_open_swara_826,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_827.wav,english_male_open_swara_827,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_828.wav,english_male_open_swara_828,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_829.wav,english_male_open_swara_829,english,en,male,native,4.44,24000
voices/english/male/english_male_open_swara_830.wav,english_male_open_swara_830,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_831.wav,english_male_open_swara_831,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_832.wav,english_male_open_swara_832,english,en,male,native,4.08,24000
voices/english/male/english_male_open_swara_833.wav,english_male_open_swara_833,english,en,male,native,3.56,24000
voices/english/male/english_male_open_swara_834.wav,english_male_open_swara_834,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_835.wav,english_male_open_swara_835,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_836.wav,english_male_open_swara_836,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_837.wav,english_male_open_swara_837,english,en,male,native,4.24,24000
voices/english/male/english_male_open_swara_838.wav,english_male_open_swara_838,english,en,male,native,3.6,24000
voices/english/male/english_male_open_swara_839.wav,english_male_open_swara_839,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_840.wav,english_male_open_swara_840,english,en,male,native,4.88,24000
voices/english/male/english_male_open_swara_841.wav,english_male_open_swara_841,english,en,male,native,3.92,24000
voices/english/male/english_male_open_swara_842.wav,english_male_open_swara_842,english,en,male,native,3.96,24000
voices/english/male/english_male_open_swara_843.wav,english_male_open_swara_843,english,en,male,native,4.96,24000
voices/english/male/english_male_open_swara_844.wav,english_male_open_swara_844,english,en,male,native,3.74,24000
voices/english/male/english_male_open_swara_845.wav,english_male_open_swara_845,english,en,male,native,3.96,24000
voices/english/male/english_male_open_swara_846.wav,english_male_open_swara_846,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_847.wav,english_male_open_swara_847,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_848.wav,english_male_open_swara_848,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_849.wav,english_male_open_swara_849,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_850.wav,english_male_open_swara_850,english,en,male,native,3.64,24000
voices/english/male/english_male_open_swara_851.wav,english_male_open_swara_851,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_852.wav,english_male_open_swara_852,english,en,male,native,5.28,24000
voices/english/male/english_male_open_swara_853.wav,english_male_open_swara_853,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_854.wav,english_male_open_swara_854,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_855.wav,english_male_open_swara_855,english,en,male,native,4.92,24000
voices/english/male/english_male_open_swara_856.wav,english_male_open_swara_856,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_857.wav,english_male_open_swara_857,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_858.wav,english_male_open_swara_858,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_859.wav,english_male_open_swara_859,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_860.wav,english_male_open_swara_860,english,en,male,native,4.28,24000
voices/english/male/english_male_open_swara_861.wav,english_male_open_swara_861,english,en,male,native,3.88,24000
voices/english/male/english_male_open_swara_862.wav,english_male_open_swara_862,english,en,male,native,4.02,24000
voices/english/male/english_male_open_swara_863.wav,english_male_open_swara_863,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_864.wav,english_male_open_swara_864,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_865.wav,english_male_open_swara_865,english,en,male,native,4.42,24000
voices/english/male/english_male_open_swara_866.wav,english_male_open_swara_866,english,en,male,native,4.64,24000
voices/english/male/english_male_open_swara_867.wav,english_male_open_swara_867,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_868.wav,english_male_open_swara_868,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_869.wav,english_male_open_swara_869,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_870.wav,english_male_open_swara_870,english,en,male,native,4.68,24000
voices/english/male/english_male_open_swara_871.wav,english_male_open_swara_871,english,en,male,native,4.52,24000
voices/english/male/english_male_open_swara_872.wav,english_male_open_swara_872,english,en,male,native,3.98,24000
voices/english/male/english_male_open_swara_873.wav,english_male_open_swara_873,english,en,male,native,3.68,24000
voices/english/male/english_male_open_swara_874.wav,english_male_open_swara_874,english,en,male,native,3.86,24000
voices/english/male/english_male_open_swara_875.wav,english_male_open_swara_875,english,en,male,native,4.84,24000
voices/english/male/english_male_open_swara_876.wav,english_male_open_swara_876,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_877.wav,english_male_open_swara_877,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_878.wav,english_male_open_swara_878,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_879.wav,english_male_open_swara_879,english,en,male,native,4.16,24000
voices/english/male/english_male_open_swara_880.wav,english_male_open_swara_880,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_881.wav,english_male_open_swara_881,english,en,male,native,4.76,24000
voices/english/male/english_male_open_swara_882.wav,english_male_open_swara_882,english,en,male,native,3.82,24000
voices/english/male/english_male_open_swara_883.wav,english_male_open_swara_883,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_884.wav,english_male_open_swara_884,english,en,male,native,4.2,24000
voices/english/male/english_male_open_swara_885.wav,english_male_open_swara_885,english,en,male,native,4.06,24000
voices/english/male/english_male_open_swara_886.wav,english_male_open_swara_886,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_887.wav,english_male_open_swara_887,english,en,male,native,4.24,24000
voices/english/male/english_male_open_swara_888.wav,english_male_open_swara_888,english,en,male,native,3.86,24000
voices/english/male/english_male_open_swara_889.wav,english_male_open_swara_889,english,en,male,native,4.96,24000
voices/english/male/english_male_open_swara_890.wav,english_male_open_swara_890,english,en,male,native,4.6,24000
voices/english/male/english_male_open_swara_891.wav,english_male_open_swara_891,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_892.wav,english_male_open_swara_892,english,en,male,native,4.0,24000
voices/english/male/english_male_open_swara_893.wav,english_male_open_swara_893,english,en,male,native,4.4,24000
voices/english/male/english_male_open_swara_894.wav,english_male_open_swara_894,english,en,male,native,4.04,24000
voices/english/male/english_male_open_swara_895.wav,english_male_open_swara_895,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_896.wav,english_male_open_swara_896,english,en,male,native,3.84,24000
voices/english/male/english_male_open_swara_897.wav,english_male_open_swara_897,english,en,male,native,5.36,24000
voices/english/male/english_male_open_swara_898.wav,english_male_open_swara_898,english,en,male,native,4.12,24000
voices/english/male/english_male_open_swara_899.wav,english_male_open_swara_899,english,en,male,native,4.26,24000
voices/english/male/english_male_open_swara_900.wav,english_male_open_swara_900,english,en,male,native,4.48,24000
voices/english/male/english_male_open_swara_901.wav,english_male_open_swara_901,english,en,male,native,4.12,24000
